nav.bearing,nav.cmdYaw,nav.snr,wpNav.state,wpNav.wpIdx,nav.gradAng,nav.gradR2,wlsCtrl.mapSize,timestamp_ms,stateEstimate.x,stateEstimate.y,nav.snr0,nav.snr1,nav.snr2,nav.snr3,nav.snr4,nav.snr5,nav.snr6,nav.snr7
0.0,-0.004990191198885441,1.2469875812530518,0,0,0.0,0.0,2,13021,0.00020921576651744545,-0.0007641821284778416,62,72,62,67,54,63,65,124
0.0,-0.004990191198885441,1.2469875812530518,0,0,0.0,0.0,2,13121,0.00013791274977847934,-9.663577657192945e-05,62,72,62,67,54,63,65,124
0.0,-0.004990191198885441,1.2469875812530518,0,0,0.0,0.0,2,13221,0.00021694177121389657,-8.608686766820028e-05,62,72,62,67,54,63,65,124
0.0,-0.004990191198885441,1.2469875812530518,0,0,0.0,0.0,2,13321,0.0001633972133276984,-0.00040178929339163005,62,72,62,67,54,63,65,124
0.0,-0.004990191198885441,1.2469875812530518,0,0,0.0,0.0,2,13421,0.00011822704982478172,-0.00010691954958019778,62,72,62,67,54,63,65,124
0.0,-0.00642520934343338,1.0135759115219116,0,0,0.0,0.0,2,13521,-0.00013220646360423416,-0.0009065733174793422,70,84,82,65,55,62,71,101
0.0,-0.00642520934343338,1.0135759115219116,0,0,0.0,0.0,2,13621,0.000120464654173702,-0.00037994084414094687,70,84,82,65,55,62,71,101
0.0,-0.00642520934343338,1.0135759115219116,0,0,0.0,0.0,2,13721,0.00016087426047306508,-8.867779979482293e-05,70,84,82,65,55,62,71,101
0.0,-0.00642520934343338,1.0135759115219116,0,0,0.0,0.0,2,13821,-0.0006755280192010105,-0.0009975245920941234,70,84,82,65,55,62,71,101
0.0,-0.00642520934343338,1.0135759115219116,0,0,0.0,0.0,2,13921,0.00034439426963217556,-0.0007505781250074506,70,84,82,65,55,62,71,101
0.0,-0.001927235978655517,1.628793716430664,0,0,0.0,0.0,2,14021,0.0004102330713067204,-0.0003920325543731451,120,160,158,128,103,119,162,111
0.0,-0.001927235978655517,1.628793716430664,0,0,0.0,0.0,2,14121,0.0019230532925575972,-0.005243231542408466,120,160,158,128,103,119,162,111
0.0,-0.001927235978655517,1.628793716430664,0,0,0.0,0.0,2,14221,0.0018157041631639004,-0.007645704783499241,120,160,158,128,103,119,162,111
