nav.bearing,nav.cmdYaw,nav.snr,wpNav.state,wpNav.wpIdx,nav.gradAng,nav.gradR2,wlsCtrl.mapSize,timestamp_ms,stateEstimate.x,stateEstimate.y,nav.snr0,nav.snr1,nav.snr2,nav.snr3,nav.snr4,nav.snr5,nav.snr6,nav.snr7
24.18276596069336,4.4513936042785645,1.3015823364257812,0,0,0.0,0.0,3,21178,-0.028983019292354584,-0.01264851726591587,75,65,75,85,99,100,61,130
24.18276596069336,4.4513936042785645,1.3015823364257812,0,0,0.0,0.0,3,21278,-0.048224229365587234,-0.0032589451875537634,75,65,75,85,99,100,61,130
24.18276596069336,3.538896083831787,1.7347487211227417,0,0,0.0,0.0,4,21378,-0.054705727845430374,0.004986472427845001,121,117,126,103,173,173,112,163
24.18276596069336,3.538896083831787,1.7347487211227417,0,0,0.0,0.0,4,21478,-0.062342334538698196,0.021824605762958527,121,117,126,103,173,173,112,163
24.18276596069336,3.538896083831787,1.7347487211227417,0,0,0.0,0.0,4,21578,-0.060913581401109695,0.012541488744318485,121,117,126,103,173,173,112,163
24.18276596069336,3.538896083831787,1.7347487211227417,0,0,0.0,0.0,4,21678,-0.06043628230690956,0.015801213681697845,121,117,126,103,173,173,112,163
24.18276596069336,3.538896083831787,1.7347487211227417,0,0,0.0,0.0,4,21778,-0.04729573056101799,0.0018432538490742445,121,117,126,103,173,173,112,163
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,21878,-0.03373556584119797,-0.001407632022164762,92,154,85,98,105,133,90,113
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,21978,-0.02322586439549923,-0.00659736804664135,92,154,85,98,105,133,90,113
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,22078,-0.011723047122359276,-0.0023438483476638794,92,154,85,98,105,133,90,113
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,22178,-0.011760281398892403,-0.013648823834955692,92,154,85,98,105,133,90,113
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,22278,-0.006794827524572611,-0.018248751759529114,92,154,85,98,105,133,90,113
24.18276596069336,2.8372344970703125,1.5435434579849243,0,0,0.0,0.0,5,22378,-0.005471781827509403,-0.020771509036421776,92,136,69,101,99,139,96,147
24.18276596069336,2.4979379177093506,1.4763565063476562,0,0,0.0,0.0,5,22478,-0.009233735501766205,-0.024659527465701103,92,136,69,101,99,139,96,147
24.18276596069336,2.4979379177093506,1.4763565063476562,0,0,0.0,0.0,5,22578,-0.01559091079980135,-0.023121144622564316,92,136,69,101,99,139,96,147
24.18276596069336,2.4979379177093506,1.4763565063476562,0,0,0.0,0.0,5,22678,-0.01315744686871767,-0.020278669893741608,92,136,69,101,99,139,96,147
24.18276596069336,2.4979379177093506,1.4763565063476562,0,0,0.0,0.0,5,22778,-0.016989337280392647,-0.007103991229087114,92,136,69,101,99,139,96,147
24.18276596069336,2.4979379177093506,1.4763565063476562,0,0,0.0,0.0,5,22878,-0.014475641772150993,-0.006575114093720913,92,136,69,101,99,139,96,147
24.18276596069336,2.0271570682525635,1.3513346910476685,0,0,0.0,0.0,5,22978,-0.0014862185344099998,0.009218436665832996,98,105,96,92,106,114,92,135
24.18276596069336,2.0271570682525635,1.3513346910476685,0,0,0.0,0.0,5,23078,0.01713344268500805,0.006594724953174591,98,105,96,92,106,114,92,135
24.18276596069336,2.0271570682525635,1.3513346910476685,0,0,0.0,0.0,5,23178,0.021524790674448013,0.0018553503323346376,98,105,96,92,106,114,92,135
24.18276596069336,2.0271570682525635,1.3513346910476685,0,0,0.0,0.0,5,23278,0.037010904401540756,-0.008603664115071297,98,105,96,92,106,114,92,135
24.18276596069336,2.0271570682525635,1.3513346910476685,0,0,0.0,0.0,5,23378,0.038531139492988586,-0.010398846119642258,98,105,96,92,106,114,92,135
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23478,0.03956972062587738,-0.02502783201634884,101,146,129,147,121,145,168,112
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23578,0.02588842250406742,-0.02684839628636837,101,146,129,147,121,145,168,112
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23678,0.01677992381155491,-0.02408657781779766,101,146,129,147,121,145,168,112
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23778,0.013367592357099056,-0.016289865598082542,101,146,129,147,121,145,168,112
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23878,0.005866711959242821,-0.011598520912230015,101,146,129,147,121,145,168,112
24.18276596069336,1.3346343040466309,1.6850261688232422,0,0,0.0,0.0,5,23978,0.0106933219358325,-0.0013428002130240202,101,146,129,147,121,145,168,112
24.18276596069336,1.7903019189834595,1.7204421758651733,0,0,0.0,0.0,5,24078,0.013747881166636944,0.010426183231174946,79,108,122,172,95,128,139,89
24.18276596069336,1.7903019189834595,1.7204421758651733,0,0,0.0,0.0,5,24178,0.026392297819256783,0.015623153187334538,79,108,122,172,95,128,139,89
24.18276596069336,1.7903019189834595,1.7204421758651733,0,0,0.0,0.0,5,24278,0.028863949701189995,0.016661643981933594,79,108,122,172,95,128,139,89
24.18276596069336,1.7903019189834595,1.7204421758651733,0,0,0.0,0.0,5,24378,0.04231250286102295,0.012878958135843277,79,108,122,172,95,128,139,89
24.18276596069336,1.7903019189834595,1.7204421758651733,0,0,0.0,0.0,5,24478,0.054377857595682144,0.009550409391522408,79,108,122,172,95,128,139,89
-1.3494067192077637,-60.641998291015625,1.7137696743011475,0,0,0.0,0.0,6,24578,0.055014148354530334,0.005968965124338865,82,120,82,171,90,132,148,95
-1.3494067192077637,-60.641998291015625,1.7137696743011475,0,0,0.0,0.0,6,24678,0.05339903011918068,0.0027847804594784975,82,120,82,171,90,132,148,95
-1.3494067192077637,-60.641998291015625,1.7137696743011475,0,0,0.0,0.0,6,24778,0.04967545345425606,-0.004959354642778635,82,120,82,171,90,132,148,95
-1.3494067192077637,-60.641998291015625,1.7137696743011475,0,0,0.0,0.0,6,24878,0.048499252647161484,-0.006341025698930025,82,120,82,171,90,132,148,95
-1.3494067192077637,-60.641998291015625,1.7137696743011475,0,0,0.0,0.0,6,24978,0.03273036703467369,-0.00536504527553916,82,120,82,171,90,132,148,95
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25078,0.026972535997629166,0.0008231559186242521,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25178,0.02920365519821644,0.014520215801894665,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25278,0.030762240290641785,0.024844445288181305,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25378,0.04214567318558693,0.026080254465341568,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25478,0.06304223090410233,0.020403942093253136,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.167454719543457,1.9198685884475708,0,0,0.0,0.0,6,25578,0.07291404902935028,0.005086035933345556,88,181,102,186,111,191,143,123
-1.3494067192077637,-2.321925401687622,1.9059540033340454,0,0,0.0,0.0,6,25678,0.09004198759794235,-0.007740084547549486,117,188,134,138,163,190,167,144
-1.3494067192077637,-2.321925401687622,1.9059540033340454,0,0,0.0,0.0,6,25778,0.10698926448822021,-0.031108688563108444,117,188,134,138,163,190,167,144
-1.3494067192077637,-2.321925401687622,1.9059540033340454,0,0,0.0,0.0,6,25878,0.11642714589834213,-0.03590267524123192,117,188,134,138,163,190,167,144
-1.3494067192077637,-2.321925401687622,1.9059540033340454,0,0,0.0,0.0,6,25978,0.1288641095161438,-0.037168972194194794,117,188,134,138,163,190,167,144
-1.3494067192077637,-2.321925401687622,1.9059540033340454,0,0,0.0,0.0,6,26078,0.14146369695663452,-0.03315049782395363,117,188,134,138,163,190,167,144
-1.3494067192077637,-0.3216150999069214,1.463222622871399,0,0,0.0,0.0,7,26178,0.14915253221988678,-0.013302327133715153,84,134,54,107,87,146,116,134
-1.3494067192077637,-0.3216150999069214,1.463222622871399,0,0,0.0,0.0,7,26278,0.1601049154996872,0.012007376179099083,84,134,54,107,87,146,116,134
-1.3494067192077637,-0.3216150999069214,1.463222622871399,0,0,0.0,0.0,7,26378,0.1736471801996231,0.02224629558622837,84,134,54,107,87,146,116,134
-1.3494067192077637,-0.3216150999069214,1.463222622871399,0,0,0.0,0.0,7,26478,0.18844184279441833,0.03612081706523895,84,134,54,107,87,146,116,134
-1.3494067192077637,-0.3216150999069214,1.463222622871399,0,0,0.0,0.0,7,26578,0.20408034324645996,0.03406777232885361,84,134,54,107,87,146,116,134
-1.3494067192077637,0.499010294675827,1.2867186069488525,0,0,0.0,0.0,8,26678,0.23254312574863434,0.025653088465332985,94,107,54,85,86,128,91,103
-1.3494067192077637,0.499010294675827,1.2867186069488525,0,0,0.0,0.0,8,26778,0.25469955801963806,0.014431854709982872,94,107,54,85,86,128,91,103
-1.3494067192077637,0.499010294675827,1.2867186069488525,0,0,0.0,0.0,8,26878,0.2741582989692688,-0.0008619066211394966,94,107,54,85,86,128,91,103
-1.3494067192077637,0.499010294675827,1.2867186069488525,0,0,0.0,0.0,8,26978,0.2917754650115967,-0.0017021646490320563,94,107,54,85,86,128,91,103
-1.3494067192077637,0.499010294675827,1.2867186069488525,0,0,0.0,0.0,8,27078,0.3170832693576813,-0.005933084990829229,94,107,54,85,86,128,91,103
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27178,0.33843427896499634,-0.009190751239657402,103,132,123,136,133,173,155,108
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27278,0.36239489912986755,-0.007604591548442841,103,132,123,136,133,173,155,108
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27378,0.3834281265735626,-0.004676956683397293,103,132,123,136,133,173,155,108
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27478,0.41830793023109436,-0.0019036155426874757,103,132,123,136,133,173,155,108
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27578,0.4384486675262451,0.007465522736310959,103,132,123,136,133,173,155,108
-1.3494067192077637,-126.49429321289062,1.734152913093567,0,0,233.50570678710938,0.5339453220367432,9,27678,0.4676290452480316,0.004488750360906124,103,132,123,136,133,173,155,108
-1.3494067192077637,1.2115554809570312,1.2330549955368042,0,0,271.36724853515625,0.3613312840461731,10,27778,0.49322509765625,0.0098096439614892,79,89,123,110,92,103,82,108
-1.3494067192077637,1.2115554809570312,1.2330549955368042,0,0,271.36724853515625,0.3613312840461731,10,27878,0.5301610231399536,0.013699539937078953,79,89,123,110,92,103,82,108
-1.3494067192077637,1.2115554809570312,1.2330549955368042,0,0,271.36724853515625,0.3613312840461731,10,27978,0.5559992790222168,0.018306897953152657,79,89,123,110,92,103,82,108
-1.3494067192077637,1.2115554809570312,1.2330549955368042,0,0,271.36724853515625,0.3613312840461731,10,28078,0.593447744846344,0.024910777807235718,79,89,123,110,92,103,82,108
-1.3494067192077637,1.2115554809570312,1.2330549955368042,0,0,271.36724853515625,0.3613312840461731,10,28178,0.6233351826667786,0.0335811972618103,79,89,123,110,92,103,82,108
-1.3494067192077637,-94.1380615234375,1.3514927625656128,0,0,265.8619384765625,0.5896331071853638,11,28278,0.6596649885177612,0.036887165158987045,81,111,119,125,116,135,75,113
-1.3494067192077637,-94.1380615234375,1.3514927625656128,0,0,265.8619384765625,0.5896331071853638,11,28378,0.705369234085083,0.042394623160362244,81,111,119,125,116,135,75,113
-1.3494067192077637,-94.1380615234375,1.3514927625656128,0,0,265.8619384765625,0.5896331071853638,11,28478,0.730509877204895,0.04731526970863342,81,111,119,125,116,135,75,113
-1.3494067192077637,-94.1380615234375,1.3514927625656128,0,0,265.8619384765625,0.5896331071853638,11,28578,0.7724083065986633,0.04356937110424042,81,111,119,125,116,135,75,113
-1.3494067192077637,-94.1380615234375,1.3514927625656128,0,0,265.8619384765625,0.5896331071853638,11,28678,0.8132086992263794,0.038650382310152054,81,111,119,125,116,135,75,113
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,28778,0.8477193713188171,0.03339062258601189,78,111,99,110,105,102,85,105
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,28878,0.88353031873703,0.028082577511668205,78,111,99,110,105,102,85,105
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,28978,0.9195975065231323,0.028895188122987747,78,111,99,110,105,102,85,105
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,29078,0.9611550569534302,0.03390074148774147,78,111,99,110,105,102,85,105
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,29178,1.0021189451217651,0.03737141937017441,78,111,99,110,105,102,85,105
-14.798219680786133,-45.051025390625,1.1101049184799194,0,0,262.09393310546875,0.3942691683769226,12,29278,1.028684377670288,0.03960014134645462,78,111,99,110,105,102,85,105
-14.798219680786133,-105.8331298828125,1.7528178691864014,0,0,254.1668701171875,0.7308267951011658,13,29378,1.079689860343933,0.039160389453172684,131,135,103,115,175,119,129,87
-14.798219680786133,-105.8331298828125,1.7528178691864014,0,0,254.1668701171875,0.7308267951011658,13,29478,1.1123391389846802,0.0383056178689003,131,135,103,115,175,119,129,87
-14.798219680786133,-105.8331298828125,1.7528178691864014,0,0,254.1668701171875,0.7308267951011658,13,29578,1.152610182762146,0.04104148969054222,131,135,103,115,175,119,129,87
-14.798219680786133,-105.8331298828125,1.7528178691864014,0,0,254.1668701171875,0.7308267951011658,13,29678,1.1846569776535034,0.038600340485572815,131,135,103,115,175,119,129,87
-14.798219680786133,-105.8331298828125,1.7528178691864014,0,0,254.1668701171875,0.7308267951011658,13,29778,1.2455002069473267,0.035165656358003616,131,135,103,115,175,119,129,87
-14.798219680786133,-13.727334022521973,1.4720711708068848,0,0,273.70904541015625,0.13536536693572998,14,29878,1.287399411201477,0.032701533287763596,76,119,86,132,87,147,90,118
-14.798219680786133,-13.727334022521973,1.4720711708068848,0,0,273.70904541015625,0.13536536693572998,14,29978,1.3380275964736938,0.03022168204188347,76,119,86,132,87,147,90,118
-14.798219680786133,-13.727334022521973,1.4720711708068848,0,0,273.70904541015625,0.13536536693572998,14,30078,1.3863444328308105,0.026742545887827873,76,119,86,132,87,147,90,118
-14.798219680786133,-13.727334022521973,1.4720711708068848,0,0,273.70904541015625,0.13536536693572998,14,30178,1.4308987855911255,0.01850983127951622,76,119,86,132,87,147,90,118
-14.798219680786133,-13.727334022521973,1.4720711708068848,0,0,273.70904541015625,0.13536536693572998,14,30278,1.47511625289917,0.020253192633390427,76,119,86,132,87,147,90,118
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30378,1.5160776376724243,0.01635069213807583,116,107,89,143,91,132,141,103
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30478,1.5633000135421753,0.012337439693510532,116,107,89,143,91,132,141,103
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30578,1.6035761833190918,0.005485506262630224,116,107,89,143,91,132,141,103
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30678,1.650047779083252,0.0004916617181152105,116,107,89,143,91,132,141,103
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30778,1.6956576108932495,0.0004976675263606012,116,107,89,143,91,132,141,103
-14.798219680786133,-14.939438819885254,1.4390157461166382,0,0,270.9692687988281,0.014518260955810547,15,30878,1.7465765476226807,0.0018806301523000002,116,107,89,143,91,132,141,103
-7.655667781829834,8.681880950927734,1.2499215602874756,0,0,266.5004577636719,0.0399131178855896,16,30978,1.789668321609497,-0.0063236178830266,92,95,104,124,78,102,90,99
-7.655667781829834,8.681880950927734,1.2499215602874756,0,0,266.5004577636719,0.0399131178855896,16,31078,1.833551049232483,0.00011951750639127567,92,95,104,124,78,102,90,99
-7.655667781829834,8.681880950927734,1.2499215602874756,0,0,266.5004577636719,0.0399131178855896,16,31178,1.8769598007202148,-0.0036612742114812136,92,95,104,124,78,102,90,99
-7.655667781829834,8.681880950927734,1.2499215602874756,0,0,266.5004577636719,0.0399131178855896,16,31278,1.9252941608428955,-0.002549861092120409,92,95,104,124,78,102,90,99
-7.655667781829834,8.681880950927734,1.2499215602874756,0,0,266.5004577636719,0.0399131178855896,16,31378,1.9599894285202026,-0.00902082584798336,92,95,104,124,78,102,90,99
-34.819915771484375,-96.31109619140625,1.602626919746399,0,0,93.49443054199219,0.40838462114334106,17,31478,2.003798246383667,-0.010226553305983543,103,118,160,146,125,154,156,132
-34.819915771484375,-96.31109619140625,1.602626919746399,0,0,93.49443054199219,0.40838462114334106,17,31578,2.0416510105133057,-0.010398630052804947,103,118,160,146,125,154,156,132
-34.819915771484375,-96.31109619140625,1.602626919746399,0,0,93.49443054199219,0.40838462114334106,17,31678,2.086483955383301,-0.010826360434293747,103,118,160,146,125,154,156,132
-34.819915771484375,-96.31109619140625,1.602626919746399,0,0,93.49443054199219,0.40838462114334106,17,31778,2.121868371963501,-0.01004841085523367,103,118,160,146,125,154,156,132
-34.819915771484375,-96.31109619140625,1.602626919746399,0,0,93.49443054199219,0.40838462114334106,17,31878,2.1690125465393066,-0.004293042700737715,103,118,160,146,125,154,156,132
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,31978,2.2000293731689453,-0.0021323207765817642,90,107,120,123,121,140,107,156
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,32078,2.2332637310028076,-0.00027737923664972186,90,107,120,123,121,140,107,156
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,32178,2.275606155395508,0.001958878245204687,90,107,120,123,121,140,107,156
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,32278,2.3095788955688477,0.004743754863739014,90,107,120,123,121,140,107,156
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,32378,2.3466196060180664,0.005186441820114851,90,107,120,123,121,140,107,156
-7.2608866691589355,57.87226867675781,1.5682034492492676,0,0,269.87042236328125,0.1563701629638672,18,32478,2.3884401321411133,0.009162199683487415,119,91,95,152,150,140,407,156
