nav.bearing,nav.cmdYaw,nav.snr,wpNav.state,wpNav.wpIdx,nav.gradAng,nav.gradR2,wlsCtrl.mapSize,timestamp_ms,stateEstimate.x,stateEstimate.y,nav.snr0,nav.snr1,nav.snr2,nav.snr3,nav.snr4,nav.snr5,nav.snr6,nav.snr7
27.06576919555664,28.707685470581055,2.174544095993042,0,0,0.0,0.0,0,36630,-1.6382857211283408e-05,9.470617078477517e-05,158,217,124,140,138,123,127,134
27.06576919555664,28.707685470581055,2.174544095993042,0,0,0.0,0.0,0,36730,-0.00020096427761018276,-0.00020119619148317724,158,217,124,140,138,123,127,134
27.06576919555664,28.707685470581055,2.174544095993042,0,0,0.0,0.0,0,36830,-0.0001732420496409759,-0.00024230132112279534,158,217,124,140,138,123,127,134
27.06576919555664,28.707685470581055,2.174544095993042,0,0,0.0,0.0,0,36930,-0.00016357052663806826,-0.00047271550283767283,158,217,124,140,138,123,127,134
24.735288619995117,19.298521041870117,2.552691698074341,0,0,0.0,0.0,1,37030,-0.00045848829904571176,-0.00019778564455918968,124,255,99,111,112,131,106,126
24.735288619995117,19.298521041870117,2.552691698074341,0,0,0.0,0.0,1,37130,0.00018454053497407585,-0.00019625065033324063,124,255,99,111,112,131,106,126
24.735288619995117,19.298521041870117,2.552691698074341,0,0,0.0,0.0,1,37230,-0.00017035477503668517,0.0004850089899264276,124,255,99,111,112,131,106,126
24.735288619995117,19.298521041870117,2.552691698074341,0,0,0.0,0.0,1,37330,0.00017317729361820966,-0.00017328624380752444,124,255,99,111,112,131,106,126
24.735288619995117,19.298521041870117,2.552691698074341,0,0,0.0,0.0,1,37430,-0.0001963648246601224,0.001201948500238359,124,255,99,111,112,131,106,126
23.483068466186523,20.555274963378906,7.213065147399902,0,0,0.0,0.0,2,37530,-0.0002101156278513372,-0.00017916192882694304,270,721,275,288,429,241,327,189
23.483068466186523,20.555274963378906,7.213065147399902,0,0,0.0,0.0,2,37630,-0.0001703862362774089,0.00020073167979717255,270,721,275,288,429,241,327,189
23.483068466186523,20.555274963378906,7.213065147399902,0,0,0.0,0.0,2,37730,-0.00017421065422240645,-0.00015238460036925972,270,721,275,288,429,241,327,189
23.483068466186523,20.555274963378906,7.213065147399902,0,0,0.0,0.0,2,37830,-0.0005968534387648106,0.0006760135875083506,270,721,275,288,429,241,327,189
23.483068466186523,20.555274963378906,7.213065147399902,0,0,0.0,0.0,2,37930,0.00021803371782880276,-0.00014605022442992777,270,721,275,288,429,241,327,189
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38030,0.0001971186720766127,-0.00012363350833766162,233,569,173,149,231,182,193,161
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38130,0.00020394372404552996,-0.00011903067934326828,233,569,173,149,231,182,193,161
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38230,-0.00014657173596788198,-7.301304140128195e-05,233,569,173,149,231,182,193,161
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38330,-0.0004686499305535108,0.00084637914551422,233,569,173,149,231,182,193,161
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38430,-0.00015076965792104602,-0.0003970294783357531,233,569,173,149,231,182,193,161
23.483068466186523,23.467384338378906,5.696979522705078,0,0,0.0,0.0,2,38530,0.00020643140305764973,-9.384921577293426e-05,233,569,173,149,231,182,193,161
23.483068466186523,23.46359634399414,2.810703992843628,0,0,0.0,0.0,3,38630,0.0002897092781495303,-0.00012087452341802418,200,281,118,125,112,123,145,129
23.483068466186523,23.46359634399414,2.810703992843628,0,0,0.0,0.0,3,38730,0.0007682500290684402,0.0018511947710067034,200,281,118,125,112,123,145,129
23.483068466186523,23.46359634399414,2.810703992843628,0,0,0.0,0.0,3,38831,0.00406016455963254,0.00018974265549331903,200,281,118,125,112,123,145,129
23.483068466186523,23.46359634399414,2.810703992843628,0,0,0.0,0.0,3,38930,0.007571752183139324,0.002613034565001726,200,281,118,125,112,123,145,129
23.483068466186523,23.46359634399414,2.810703992843628,0,0,0.0,0.0,3,39030,0.008931332267820835,0.002810125006362796,200,281,118,125,112,123,145,129
22.770524978637695,21.409265518188477,2.253471612930298,0,0,0.0,0.0,4,39130,0.011481198482215405,0.006461982149630785,109,225,75,95,90,113,85,100
22.770524978637695,21.409265518188477,2.253471612930298,0,0,0.0,0.0,4,39230,0.009081834927201271,0.02186696231365204,109,225,75,95,90,113,85,100
22.770524978637695,21.409265518188477,2.253471612930298,0,0,0.0,0.0,4,39330,-0.011181779205799103,0.029749371111392975,109,225,75,95,90,113,85,100
22.770524978637695,21.409265518188477,2.253471612930298,0,0,0.0,0.0,4,39430,-0.03932582959532738,0.008698313497006893,109,225,75,95,90,113,85,100
22.770524978637695,21.409265518188477,2.253471612930298,0,0,0.0,0.0,4,39530,-0.04423079267144203,-0.015941044315695763,109,225,75,95,90,113,85,100
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,39630,-0.029637984931468964,-0.029931671917438507,134,307,103,117,132,183,172,108
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,39730,-0.005189813207834959,-0.030046481639146805,134,307,103,117,132,183,172,108
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,39830,0.013212056830525398,-0.023886285722255707,134,307,103,117,132,183,172,108
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,39930,0.025801606476306915,-0.015370592474937439,134,307,103,117,132,183,172,108
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,40030,0.030253158882260323,-0.0073671722784638405,134,307,103,117,132,183,172,108
20.664602279663086,23.293272018432617,3.0754053592681885,0,0,0.0,0.0,4,40130,0.027389762923121452,0.002745114266872406,134,307,103,117,132,183,172,108
18.45164680480957,22.586856842041016,2.2742652893066406,0,0,0.0,0.0,4,40230,0.025220733135938644,0.005713189020752907,137,227,99,103,117,117,129,97
18.45164680480957,22.586856842041016,2.2742652893066406,0,0,0.0,0.0,4,40330,0.025441117584705353,0.007079197559505701,137,227,99,103,117,117,129,97
18.45164680480957,22.586856842041016,2.2742652893066406,0,0,0.0,0.0,4,40430,0.019631022587418556,0.0023876926861703396,137,227,99,103,117,117,129,97
18.45164680480957,22.586856842041016,2.2742652893066406,0,0,0.0,0.0,4,40530,0.019581664353609085,-0.0033366787247359753,137,227,99,103,117,117,129,97
18.45164680480957,22.586856842041016,2.2742652893066406,0,0,0.0,0.0,4,40630,0.0156851839274168,-0.01379638072103262,137,227,99,103,117,117,129,97
16.699464797973633,17.66946792602539,2.5710878372192383,0,0,0.0,0.0,4,40730,0.013571358285844326,-0.020009059458971024,154,257,127,128,111,151,184,115
16.699464797973633,17.66946792602539,2.5710878372192383,0,0,0.0,0.0,4,40830,0.01746305823326111,-0.02332562580704689,154,257,127,128,111,151,184,115
16.699464797973633,17.66946792602539,2.5710878372192383,0,0,0.0,0.0,4,40930,0.011241491883993149,-0.021517008543014526,154,257,127,128,111,151,184,115
16.699464797973633,17.66946792602539,2.5710878372192383,0,0,0.0,0.0,4,41030,0.009676040150225163,-0.01606110855937004,154,257,127,128,111,151,184,115
16.699464797973633,17.66946792602539,2.5710878372192383,0,0,0.0,0.0,4,41130,0.0026056617498397827,-0.009504035115242004,154,257,127,128,111,151,184,115
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41230,-0.006286873482167721,0.0027125240303575993,127,189,147,105,102,131,114,153
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41330,-0.011580458842217922,0.00961728673428297,127,189,147,105,102,131,114,153
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41430,-0.024370189756155014,0.017479989677667618,127,189,147,105,102,131,114,153
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41530,-0.03645835816860199,0.017320163547992706,127,189,147,105,102,131,114,153
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41630,-0.04456474259495735,0.011834266595542431,127,189,147,105,102,131,114,153
12.927717208862305,8.329507827758789,1.8913804292678833,0,0,0.0,0.0,4,41730,-0.04421196132898331,-0.0016366930212825537,127,189,147,105,102,131,114,153
12.898849487304688,16.97726058959961,4.328695297241211,0,0,0.0,0.0,4,41830,-0.039583537727594376,-0.008716006763279438,183,432,212,149,130,189,225,214
12.898849487304688,16.97726058959961,4.328695297241211,0,0,0.0,0.0,4,41930,-0.033452946692705154,-0.026081182062625885,183,432,212,149,130,189,225,214
12.898849487304688,16.97726058959961,4.328695297241211,0,0,0.0,0.0,4,42030,-0.020601913332939148,-0.02451265975832939,183,432,212,149,130,189,225,214
12.898849487304688,16.97726058959961,4.328695297241211,0,0,0.0,0.0,4,42130,-0.00197161384858191,-0.01969408057630062,183,432,212,149,130,189,225,214
12.898849487304688,16.97726058959961,4.328695297241211,0,0,0.0,0.0,4,42230,0.0016989611322060227,-0.01584717258810997,183,432,212,149,130,189,225,214
13.454628944396973,17.40923500061035,3.875527858734131,0,0,0.0,0.0,4,42330,0.0042445543222129345,-0.005999589804559946,157,387,171,112,124,154,148,188
13.454628944396973,17.40923500061035,3.875527858734131,0,0,0.0,0.0,4,42430,-0.004233670886605978,0.0018176883459091187,157,387,171,112,124,154,148,188
13.454628944396973,17.40923500061035,3.875527858734131,0,0,0.0,0.0,4,42530,-0.019564107060432434,0.009099230170249939,157,387,171,112,124,154,148,188
13.454628944396973,17.40923500061035,3.875527858734131,0,0,0.0,0.0,4,42630,-0.0305899940431118,0.008717076852917671,157,387,171,112,124,154,148,188
13.454628944396973,17.40923500061035,3.875527858734131,0,0,0.0,0.0,4,42730,-0.035915154963731766,0.0013944159727543592,157,387,171,112,124,154,148,188
7.704988956451416,-2.927703857421875,3.3619742393493652,0,0,0.0,0.0,4,42830,-0.03551449999213219,-0.014061919413506985,162,336,181,147,157,138,156,149
7.704988956451416,-2.927703857421875,3.3619742393493652,0,0,0.0,0.0,4,42930,-0.0310923233628273,-0.022009627893567085,162,336,181,147,157,138,156,149
7.704988956451416,-2.927703857421875,3.3619742393493652,0,0,0.0,0.0,4,43030,-0.03396875783801079,-0.03162912651896477,162,336,181,147,157,138,156,149
7.704988956451416,-2.927703857421875,3.3619742393493652,0,0,0.0,0.0,4,43130,-0.008210783824324608,-0.03615540266036987,162,336,181,147,157,138,156,149
7.704988956451416,-2.927703857421875,3.3619742393493652,0,0,0.0,0.0,4,43230,0.006520828697830439,-0.04147204011678696,162,336,181,147,157,138,156,149
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43330,0.012882977724075317,-0.036157749593257904,132,314,137,157,158,145,123,142
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43430,0.015861622989177704,-0.017860228195786476,132,314,137,157,158,145,123,142
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43530,0.016230706125497818,0.002824663184583187,132,314,137,157,158,145,123,142
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43630,0.013396441005170345,0.0031313211657106876,132,314,137,157,158,145,123,142
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43730,0.0032840350177139044,0.012649123556911945,132,314,137,157,158,145,123,142
6.19252872467041,5.171114921569824,3.141770601272583,0,0,0.0,0.0,4,43830,-0.027805691584944725,0.008179312571883202,132,314,137,157,158,145,123,142
6.5342888832092285,9.86575984954834,5.690350532531738,0,0,0.0,0.0,4,43930,-0.03363139554858208,0.0032862534280866385,189,569,163,170,166,175,192,188
6.5342888832092285,9.86575984954834,5.690350532531738,0,0,0.0,0.0,4,44030,-0.028225669637322426,-0.00835997611284256,189,569,163,170,166,175,192,188
6.5342888832092285,9.86575984954834,5.690350532531738,0,0,0.0,0.0,4,44130,-0.027256250381469727,-0.0184343159198761,189,569,163,170,166,175,192,188
6.5342888832092285,9.86575984954834,5.690350532531738,0,0,0.0,0.0,4,44230,-0.022046610713005066,-0.034701064229011536,189,569,163,170,166,175,192,188
6.5342888832092285,9.86575984954834,5.690350532531738,0,0,0.0,0.0,4,44330,-0.01083021517843008,-0.05112706869840622,189,569,163,170,166,175,192,188
8.60562515258789,16.10413932800293,3.4773504734039307,0,0,0.0,0.0,5,44430,0.005637748632580042,-0.05074378103017807,137,347,99,124,97,157,125,190
8.60562515258789,16.10413932800293,3.4773504734039307,0,0,0.0,0.0,5,44530,0.008063643239438534,-0.05369152873754501,137,347,99,124,97,157,125,190
8.60562515258789,16.10413932800293,3.4773504734039307,0,0,0.0,0.0,5,44630,0.00904617365449667,-0.03306656703352928,137,347,99,124,97,157,125,190
