nav.snr,nav.bearing,wpNav.state,wpNav.wpIdx,stateEstimate.x,stateEstimate.y,stateEstimate.yaw,timestamp_ms
0.0,0.0,6,2,2.1388041973114014,0.3329541087150574,83.60188293457031,26929
0.0,0.0,6,2,2.1856250762939453,0.36927130818367004,86.55386352539062,27179
0.0,0.0,6,2,2.236584186553955,0.3875146508216858,89.34520721435547,27429
0.0,0.0,6,2,2.2780685424804688,0.41080793738365173,92.2806396484375,27679
0.0,0.0,6,2,2.3224587440490723,0.4330107867717743,95.21035766601562,27929
0.0,0.0,6,2,2.3707871437072754,0.46142470836639404,98.15227508544922,28179
0.0,0.0,6,2,2.4123921394348145,0.48970186710357666,101.14745330810547,28429
0.0,0.0,6,2,2.457845449447632,0.5163055062294006,104.20818328857422,28679
0.0,0.0,6,2,2.4930737018585205,0.5458993911743164,107.30592346191406,28929
0.0,0.0,6,2,2.5345733165740967,0.5739856958389282,110.43955993652344,29179
0.0,0.0,6,2,2.5738253593444824,0.6104389429092407,113.57758331298828,29429
0.0,0.0,6,2,2.6134490966796875,0.6448109149932861,116.68128967285156,29679
0.0,0.0,6,2,2.657513380050659,0.6857293248176575,119.77894592285156,29929
0.0,0.0,6,2,2.7084646224975586,0.7308717370033264,122.87033081054688,30179
0.0,0.0,6,2,2.758021116256714,0.7793888449668884,125.94149780273438,30429
0.0,0.0,6,2,2.8116209506988525,0.8288760781288147,129.017822265625,30679
0.0,0.0,6,2,2.8594367504119873,0.8724777102470398,132.1248016357422,30929
0.0,0.0,6,2,2.916304349899292,0.9248878359794617,135.26654052734375,31179
0.0,0.0,6,2,2.977775812149048,0.978739321231842,138.41517639160156,31429
0.0,0.0,6,2,3.0272343158721924,1.043855905532837,141.53575134277344,31679
0.0,0.0,6,2,3.0728445053100586,1.1048460006713867,144.60150146484375,31929
0.0,0.0,6,2,3.118694305419922,1.1742427349090576,147.627685546875,32179
0.0,0.0,6,2,3.1622369289398193,1.247470736503601,150.63446044921875,32429
0.0,0.0,6,2,3.2039854526519775,1.3258355855941772,153.63861083984375,32679
0.0,0.0,6,2,3.250114917755127,1.413461685180664,156.6094207763672,32929
0.0,0.0,6,2,3.29656982421875,1.4937617778778076,159.55116271972656,33179
0.0,0.0,6,2,3.336395740509033,1.5618146657943726,162.45994567871094,33429
0.0,0.0,6,2,3.3731882572174072,1.6483210325241089,165.34498596191406,33679
0.0,0.0,6,2,3.4107511043548584,1.7342298030853271,168.2139434814453,33929
0.0,0.0,6,2,3.449512481689453,1.8161824941635132,171.0791778564453,34179
0.0,0.0,6,2,3.473888635635376,1.8958145380020142,173.9561767578125,34429
0.0,0.0,6,2,3.494814157485962,1.9802123308181763,176.8397979736328,34679
0.0,0.0,6,2,3.5194358825683594,2.0430049896240234,179.7008819580078,34929
0.0,0.0,6,2,3.537964105606079,2.1061923503875732,-177.4509735107422,35179
0.0,0.0,6,2,3.5560145378112793,2.153913736343384,-174.60462951660156,35429
0.0,0.0,6,2,3.57186222076416,2.210808277130127,-171.74465942382812,35679
0.0,0.0,6,2,3.589172840118408,2.270801305770874,-168.83619689941406,35929
0.0,0.0,6,2,3.6015877723693848,2.33027982711792,-165.8737030029297,36179
0.0,0.0,6,2,3.6192004680633545,2.383164405822754,-162.83863830566406,36429
0.0,0.0,6,2,3.6334388256073,2.4416000843048096,-159.71897888183594,36679
0.0,0.0,6,2,3.6458656787872314,2.492746591567993,-156.56768798828125,36929
0.0,0.0,6,2,3.6530189514160156,2.556037187576294,-153.37716674804688,37179
0.0,0.0,6,2,3.6656129360198975,2.6124181747436523,-150.1868133544922,37429
0.0,0.0,6,2,3.6749939918518066,2.666177749633789,-146.9970245361328,37679
0.0,0.0,6,2,3.6904654502868652,2.7397518157958984,-143.82069396972656,37929
0.0,0.0,6,2,3.706249475479126,2.783081531524658,-140.6263427734375,38179
0.0,0.0,6,2,3.7326786518096924,2.8437576293945312,-137.43646240234375,38429
0.0,0.0,6,2,3.754181146621704,2.899219036102295,-134.24755859375,38679
0.0,0.0,6,2,3.787290573120117,2.9622039794921875,-131.0390625,38929
0.0,0.0,6,2,3.807450294494629,3.0037789344787598,-127.81038665771484,39179
0.0,0.0,6,2,3.8225035667419434,3.0465829372406006,-124.56074523925781,39429
0.0,0.0,6,2,3.820683717727661,3.107649087905884,-121.28582000732422,39679
0.0,0.0,6,2,3.8263840675354004,3.1507568359375,-117.98066711425781,39929
0.0,0.0,6,2,3.8082499504089355,3.2032244205474854,-114.63108825683594,40179
0.0,0.0,6,2,3.792452335357666,3.2552404403686523,-111.23880004882812,40429
0.0,0.0,6,2,3.801783800125122,3.293606996536255,-107.81058502197266,40679
0.0,0.0,6,2,3.7954885959625244,3.3403172492980957,-104.32499694824219,40929
0.0,0.0,6,2,3.798383951187134,3.3885037899017334,-100.83450317382812,41179
0.0,0.0,6,2,3.7935006618499756,3.4216103553771973,-97.30850982666016,41429
0.0,0.0,6,2,3.7820229530334473,3.4684290885925293,-93.78463745117188,41679
0.0,0.0,6,2,3.785382032394409,3.4785056114196777,-91.65863037109375,41929
0.0,0.0,6,2,3.7942025661468506,3.437131404876709,-90.85553741455078,42179
0.0,0.0,6,2,3.8068673610687256,3.4105894565582275,-90.01798248291016,42429
0.0,0.0,6,2,3.8153295516967773,3.3612241744995117,-89.13873291015625,42679
0.0,0.0,6,2,3.8279027938842773,3.3577864170074463,-88.17223358154297,42929
0.0,0.0,6,2,3.8326268196105957,3.3652844429016113,-87.08618927001953,43179
0.0,0.0,6,2,3.8374505043029785,3.370046377182007,-85.844970703125,43429
0.0,0.0,6,2,3.802539825439453,3.3845531940460205,-84.41539001464844,43679
0.0,0.0,6,2,3.7849881649017334,3.3717732429504395,-82.82159423828125,43929
0.0,0.0,6,2,3.7822439670562744,3.42742919921875,-81.09717559814453,44179
0.0,0.0,6,2,3.7533135414123535,3.3835155963897705,-79.26124572753906,44429
0.0,0.0,6,2,3.7673654556274414,3.3396644592285156,-77.38998413085938,44679
0.0,0.0,6,2,3.787231683731079,3.270014524459839,-75.4627914428711,44929
0.0,0.0,6,2,3.7966556549072266,3.2135798931121826,-73.49976348876953,45179
0.0,0.0,6,2,3.8002638816833496,3.1757631301879883,-71.88973236083984,45429
0.0,0.0,6,2,3.8120667934417725,3.145551919937134,-71.50511932373047,45679
