nav.bearing,nav.cmdYaw,nav.snr,wpNav.state,wpNav.wpIdx,nav.gradAng,nav.gradR2,wlsCtrl.mapSize,timestamp_ms,stateEstimate.x,stateEstimate.y
92.6192626953125,80.61492156982422,2.099468469619751,0,0,0.0,0.0,0,11095,0.021968314424157143,0.00075607217149809
92.6192626953125,80.61492156982422,2.099468469619751,0,0,0.0,0.0,0,11345,0.02243528701364994,0.0012410555500537157
91.15763092041016,87.7774429321289,8.969902038574219,0,0,0.0,0.0,0,11595,0.01838197000324726,0.0010141751263290644
91.15763092041016,87.7774429321289,8.969902038574219,0,0,0.0,0.0,0,11845,0.020532235503196716,0.008146313950419426
90.81392669677734,90.04322814941406,5.88261604309082,0,0,0.0,0.0,0,12095,0.020370742306113243,0.005270553752779961
90.81392669677734,90.04322814941406,5.88261604309082,0,0,0.0,0.0,0,12345,-0.00011525379522936419,-0.0004632466589100659
90.81392669677734,90.81101989746094,4.442464351654053,0,0,0.0,0.0,0,12595,0.006995727773755789,0.009486313909292221
90.81392669677734,90.81101989746094,4.442464351654053,0,0,0.0,0.0,0,12845,0.008840919472277164,0.014669721946120262
90.81392669677734,90.80738830566406,2.678208827972412,0,0,0.0,0.0,0,13095,0.008764381520450115,0.012526002712547779
90.81392669677734,90.80738830566406,2.678208827972412,0,0,0.0,0.0,0,13345,0.005282669328153133,0.01628200337290764
90.81392669677734,90.81851196289062,10.745328903198242,0,0,0.0,0.0,0,13595,0.004305907059460878,0.021310415118932724
90.81392669677734,90.81851196289062,10.745328903198242,0,0,0.0,0.0,0,13845,0.006309943273663521,0.0213466789573431
90.81392669677734,0.0035835320595651865,4.562546730041504,0,0,0.0,0.0,0,14095,0.002678163815289736,0.018587347120046616
90.81392669677734,0.0035835320595651865,4.562546730041504,0,0,0.0,0.0,0,14345,0.00583944097161293,0.01393387746065855
90.81392669677734,0.3365333080291748,5.476291656494141,0,0,0.0,0.0,0,14595,0.00542456703260541,0.015512927435338497
90.81392669677734,0.3365333080291748,5.476291656494141,0,0,0.0,0.0,0,14845,0.004731589462608099,0.033614303916692734
90.81392669677734,3.726821184158325,1.9272990226745605,0,0,0.0,0.0,0,15095,0.008703180588781834,0.0358196459710598
90.81392669677734,3.726821184158325,1.9272990226745605,0,0,0.0,0.0,0,15345,0.019363049417734146,0.03406480327248573
90.81392669677734,3.726821184158325,1.9272990226745605,0,0,0.0,0.0,0,15595,0.019465181976556778,0.024670757353305817
90.81392669677734,9.175238609313965,3.7299673557281494,0,0,0.0,0.0,0,15845,0.018732167780399323,0.01710049994289875
90.81392669677734,9.175238609313965,3.7299673557281494,0,0,0.0,0.0,0,16095,0.018251335248351097,0.00553935719653964
90.81392669677734,7.012238025665283,3.8270626068115234,0,0,0.0,0.0,0,16345,0.020354103296995163,0.0020583467558026314
90.81392669677734,7.012238025665283,3.8270626068115234,0,0,0.0,0.0,0,16595,-0.017463048920035362,0.009436149150133133
